,left_sensor,right_sensor,left_sensor,right_sensor,left_sensor,right_sensor,left_sensor,right_sensor,left_sensor,right_sensor,left_sensor,right_sensor
,acc_x,acc_x,acc_y,acc_y,acc_z,acc_z,gyr_x,gyr_x,gyr_y,gyr_y,gyr_z,gyr_z
3651,-7.646485099,-22.62579088,-1.592437258,-10.52885215,4.787377106,-22.96290732,-3.306280173,31.89981887,106.8550483,-55.30522071,9.634040508,74.77864166
3652,-7.413860873,-19.77960468,-1.752924079,-8.835633492,4.936740274,-23.33358986,-2.54258645,30.02365831,122.1223645,-7.398132521,13.14256731,50.3739085
3653,-7.31393344,-17.59867391,-1.461720945,-7.651161476,5.168194891,-22.24764482,-1.266829189,23.29871253,142.0571261,42.27166429,15.9474348,39.17781041
3654,-7.121459299,-16.28427248,-1.195561444,-5.867268455,5.217297003,-20.16457721,-0.863493034,18.75102174,165.9470414,88.87938945,16.39013521,39.65864207
3655,-7.073964187,-15.3435907,-1.487499295,-2.41420162,5.088405803,-17.07280053,-1.072148385,11.58102771,186.4331939,127.6184882,16.26133307,46.11715812
3656,-7.143968786,-14.15440002,-2.757237612,1.893522184,4.963920818,-13.72171296,-2.157378555,-13.24690525,215.0568088,154.7573726,21.18016239,51.87375018
3657,-7.615820589,-13.35055912,-1.381379769,5.583495896,5.134053006,-11.23564696,-0.998517892,-61.49198768,248.113441,172.6021846,26.19546751,57.16191759
3658,-8.222337196,-45.47304771,-0.72440506,39.93366898,5.275760279,3.196562168,-7.008195663,-95.73778819,283.5965311,196.4926538,28.38383701,-42.65161472
3659,-9.375712253,-21.94970427,-0.553172427,-17.32809519,4.85634681,-1.068757147,-10.1591905,-624.9184394,316.2554969,40.43001219,27.39506635,-173.5946615
3660,-11.10955105,-38.98440321,-0.625742304,-32.83854889,3.831200031,16.32707416,-18.2460862,-492.3342614,345.1404952,-56.14951404,23.92061664,-124.5900568
3661,-12.90085424,-5.367688585,1.458270047,-55.35211451,2.287129301,7.394142643,-17.13361277,-211.2702841,358.9186009,-239.346869,19.60891906,-6.502192645
3662,-12.97220977,6.361861647,3.44764274,37.51091358,1.04032742,17.02200382,-18.64512189,153.9217198,361.8951295,-159.9771069,4.480514351,-167.2262005
3663,-14.36009206,-7.155386893,2.501777466,-8.586737467,-0.411880773,7.754938122,-20.20311475,-150.2045507,358.693939,-115.0786165,-22.58635134,-2.463949565
3664,-15.47160965,-7.755053944,-0.25560765,-14.62432273,-0.816653837,5.294509903,-17.33847502,-76.91221278,342.7334614,-77.74894269,-41.40373785,-24.99943108
3665,-14.63417201,-3.645856313,-3.068348534,-3.304369319,0.620594706,10.31210777,-6.802326823,-1.005044474,319.8816906,-39.52900674,-43.68281097,-35.26897173
3666,-12.91262206,-5.996837696,-1.54694402,-3.864135764,1.626870158,8.695767946,7.93422809,17.04939763,304.2472091,8.54676102,-33.81539674,12.89354341
3667,-13.47101565,-6.732161764,-1.644533838,1.437695818,1.342382111,8.416234423,-11.45919152,34.51505283,310.1130263,37.16328983,-20.38052572,16.36659732
3668,-15.21760233,-7.173862143,-2.481444443,-2.507435466,-0.568092881,6.471562304,4.233312684,31.47541677,297.5150422,48.06187969,-8.53815735,35.84244068
3669,-16.38686343,-8.299673329,-1.705736466,0.830326095,-1.098376158,6.134514293,21.857191,55.01993911,271.4251424,55.93134858,-11.16945211,46.1574396
3670,-16.05823602,-7.367451041,-1.558109119,3.137706085,-0.85414389,6.64473486,10.5878383,48.56643598,253.9584342,44.27302658,-24.32209379,45.90514704
3671,-15.9999288,-6.168094883,-1.727225804,3.277596404,2.680361011,6.864461492,-5.368484089,27.40546236,243.9331073,33.684211,-38.06433847,37.63301735
3672,-15.57224787,-5.687518859,-2.346950103,4.497452655,3.658487504,6.794813736,-28.83832825,12.42142085,203.8603709,34.24254572,-49.56987838,23.68301654
3673,-14.498833,-6.241273328,-1.673546922,3.456629757,5.081632376,6.501159472,-41.53659039,1.829653818,186.1171119,40.23235169,-59.06811113,10.32660231
3674,-12.83897095,-7.363752331,-0.725210823,2.235650236,7.21615324,6.227969983,-64.7708016,-2.595933541,180.4279668,43.78546305,-67.93566816,-1.378675196
3675,-10.97408342,-7.326982143,-1.317386977,1.018767501,7.772846761,6.66788676,-102.7018323,-6.633451933,166.9768913,41.79224323,-88.75664278,-6.888038813
3676,-5.21648905,-7.229607266,-3.729681814,-0.04421459,9.134478524,6.807907267,-143.1707598,-6.530230242,138.0150454,41.24354435,-106.3199894,-5.011819327
3677,-34.30919026,-6.884451107,-13.63638069,-0.418794178,23.8372985,7.020479928,-149.4844902,-0.387659055,88.53912429,45.67537775,-100.9528909,2.496385868
3678,-35.19020495,-6.586991973,-18.97020238,-0.122489354,25.71104014,7.078344559,-70.41803125,7.98648598,-67.06137881,56.97707848,-97.75121877,13.09601699
3679,-13.78344831,-6.675531245,-15.04182574,0.18855712,15.32617009,6.79915182,39.27413183,13.17959101,-238.4344059,67.34231843,-77.34626036,22.173149
3680,-11.59725841,-6.656226552,-10.39460912,0.797981258,11.1116184,6.698163239,103.2433879,18.85671866,-290.1142655,79.20057743,-17.15981489,32.01783964
3681,-13.39823663,-6.66776448,-7.515198215,1.421159305,8.361556185,6.531848479,131.8779253,22.26923105,-327.291147,89.48287665,39.22381829,34.94522212
3682,-11.964662,-6.928577453,-4.028165966,2.314597133,7.731061436,6.211361302,135.9838336,23.34879139,-352.5504533,98.19122596,79.75308386,30.58982096
3683,-9.002368785,-7.182308837,1.902618481,2.598673771,7.206156002,5.977997172,101.5336259,21.44177656,-363.5078461,102.9596123,93.93919946,25.72905675
3684,-6.740177724,-7.434977996,6.438390843,2.712531589,6.622243158,5.683669202,18.79392955,18.62366177,-357.1095136,105.5784788,88.28647272,19.9040206
3685,-6.2270795,-7.725034113,5.624779799,2.098960778,6.12811015,5.382816149,-90.2756051,14.93223171,-335.2060365,106.5743835,80.03760404,15.93529703
3686,-7.584816284,-8.006750822,1.005506188,1.269899329,5.493741104,5.041889896,-183.9347299,13.31016853,-312.3960697,105.6887446,75.03854105,14.70561093
3687,-10.76074336,-8.188755707,-5.801880591,1.018648134,4.69953034,4.819220597,-236.0146409,13.09226201,-305.4684784,104.6073755,71.90967646,15.41113222
3688,-12.2038603,-8.332337078,-11.29024583,1.250917805,3.767955297,4.614156028,-227.9377556,12.40860434,-320.1812253,102.9826371,65.63680329,17.44880185
3689,-9.963749438,-8.510859544,-13.1691826,1.744077786,2.913404147,4.465465574,-178.2845866,11.71263603,-336.1236801,101.5403175,58.75355252,18.9422204
3690,-7.176369559,-8.635786453,-11.68105772,1.610127741,2.467360825,4.206040236,-134.4035205,8.996138177,-338.2707131,98.84627954,55.09641205,21.0303765
3691,-4.87618007,-8.774763589,-8.057412311,1.954430587,2.697885884,3.936030283,-92.76557425,8.606381804,-323.7564639,95.19596704,49.9975673,19.89975574
3692,-5.181880062,-8.903342289,-5.52149765,2.155031095,3.401199256,3.628453938,-80.29260929,7.214929079,-298.0655144,89.26805115,36.03876296,19.69391732
3693,-6.316201602,-9.020451654,-5.425302691,2.268346445,3.723428915,3.500097918,-85.75377325,6.735827538,-273.93412,84.0572414,8.742988264,19.01091994
3694,-6.752077249,-9.134423277,-7.354516953,2.264184934,3.701863447,3.327217629,-89.18813864,5.935173567,-257.3931514,76.02951853,-23.8972608,18.43919801
3695,-7.045108144,-8.970592,-9.349382134,2.666278463,3.856250583,3.21703599,-77.4816449,6.155009265,-246.2218001,67.94708392,-52.89727919,15.59931927
3696,-7.870086025,-8.795327714,-9.82534308,2.976377472,4.313093251,3.297711303,-50.96804978,5.463979471,-237.628043,61.19281419,-76.59460886,11.76522455
3697,-9.112452721,-8.738014709,-8.752194821,2.872208916,5.049735899,3.414187783,-20.85178366,3.538728672,-231.2371784,56.36837587,-98.3346287,6.833634519
3698,-10.69514927,-8.770623508,-7.049571039,2.625924008,5.552222819,3.457733333,0.9257499,1.372407292,-228.5271624,53.05169311,-121.9039008,0.235493095
3699,-11.86522403,-8.845646144,-5.56206365,2.155005657,5.578292771,3.572788553,13.44728912,-0.409690025,-229.6226376,51.04282555,-147.3683698,-4.317678528
3700,-12.38178036,-8.845760841,-3.555288025,1.590811837,5.305443106,3.622714088,21.96839026,-0.780684297,-229.8570734,50.20870109,-171.5643659,-5.068776329
3701,-13.84993707,-8.832321293,-0.19887456,1.284572898,4.222254909,3.601085985,27.42216598,0.378660327,-223.5806405,50.78880849,-190.6709438,-2.07352208
3702,-16.53572116,-8.746549624,2.118965568,1.390169993,2.686464692,3.578401362,24.12645284,2.488178755,-219.1146554,52.37389164,-199.1454839,3.01475182
3703,-20.42802646,-8.556993325,3.435037754,1.752751999,0.133423147,3.624316885,11.93601783,4.751256605,-220.1336441,55.69761258,-200.7330703,7.96466375
3704,-22.68835494,-8.473884738,4.149856937,1.977591243,-2.641235034,3.548320866,5.676716971,6.149240969,-225.4857494,60.65208678,-193.4670578,11.25674078
3705,-23.35037278,-8.400472281,5.68152692,2.171622439,-6.24431842,3.525791515,10.32322557,7.237808483,-229.1466152,67.17599848,-179.9763322,12.57939242
3706,-22.28484147,-8.388307843,6.227275159,2.121489924,-10.3989609,3.530384466,21.76095506,8.622835467,-223.810284,74.89577825,-150.7767334,14.29724749
3707,-23.50052312,-8.399303489,5.187233038,2.074988113,-13.57034568,3.376477318,32.26168063,10.16365867,-198.1387783,83.16018697,-103.0923441,14.74672024
3708,-25.3984513,-8.442778546,7.622126135,2.189419548,-16.70111852,3.355595771,48.58616599,11.39681118,-166.830109,89.93348608,-53.70118074,13.81693124
3709,-26.511646,-8.437989614,8.763108058,2.101451188,-19.16708264,3.434614821,41.53223661,12.45599763,-134.1007182,99.52560039,-5.995961396,12.90229428
3710,-26.38779787,-8.352875564,8.06650213,1.876612357,-21.12646223,3.359901233,17.61244456,14.1961238,-106.6967015,110.0102516,22.00743298,12.73759059
3711,-24.25872502,-8.191850405,5.789709559,2.186478984,-23.39237557,3.41722004,-12.17217119,17.80334068,-88.92527403,124.2017329,32.28820043,12.83778503
3712,-20.15127026,-8.122536808,4.194612043,1.824767317,-25.96923136,3.274560795,-36.3755425,19.42429191,-54.402257,143.9681645,20.65348105,15.3607787
3713,-17.4277345,-8.190586852,2.21070591,1.930387481,-26.42549198,3.39332854,-56.170205,25.44696646,-2.321940973,167.6717133,5.231932826,17.46136359
3714,-15.62322673,-8.387686586,-2.499435743,2.413922689,-25.33517901,3.624256272,-72.30294556,29.60079465,69.81546935,190.7886511,-21.0465269,18.76948816
3715,-22.43274963,-10.03797862,-16.83804635,2.06932767,-24.12810647,2.850032431,-68.78755264,34.18128912,136.1298528,214.1783592,-28.03998865,12.39244659
3716,-38.24344812,-9.683208562,-42.66382169,2.020550643,-27.06644032,2.758237335,154.9216728,44.63073219,135.8646916,235.8193134,235.7060007,1.768315122
3717,-5.211757336,-10.37987685,37.59489074,1.570958093,-18.77294703,2.283659667,842.4975734,49.05567193,-2.384517337,253.6779186,184.8371174,-1.153602551
3718,-65.19297861,-10.23468475,21.85878293,1.514968665,36.86741458,2.002265354,549.3470329,56.11810816,65.75258124,268.5161643,136.6978793,-2.042844375
3719,31.66877109,-10.37526293,78.75136556,1.805192262,23.56696543,1.135752493,323.7965117,54.82084946,-359.280497,284.1616068,-123.3671714,0.152457291
3720,2.848621508,-11.367802,-4.28751528,2.20805581,13.73027283,0.694537206,-164.8521606,40.85418575,-49.13121239,290.8637016,137.2962789,5.211779429
3721,-24.68420509,-11.88951678,-26.95924505,3.07088169,2.781297771,-0.060425968,26.13344533,28.25199484,-19.83933227,286.0100201,57.33346326,5.254506986
3722,0.927214164,-12.65944852,23.64481157,3.258482905,13.09342431,-0.326486537,115.6158976,25.14563043,-79.35679783,282.3419192,-50.39523087,-2.137991529
3723,-5.670902486,-13.56245465,0.571386669,3.749267847,8.737871072,-0.566773574,-70.47956091,23.10835155,34.77825853,280.4723186,7.879860827,-10.65161338
3724,-7.588509846,-13.797151,-1.690406682,4.297562997,7.020695565,-1.01841616,-38.16322155,11.38271268,44.65522484,271.7422053,-22.49825349,-29.26962586
3725,-6.738110374,-14.00399931,-0.363314103,4.497551234,7.222819132,-0.979219837,-38.70326369,-4.649835702,43.80338488,258.426187,-36.11790492,-49.9240846
3726,-7.748459416,-16.26647837,-2.840926844,4.529343223,6.598037339,-0.702187769,-45.40390475,-34.69375436,41.79858241,239.8569142,-21.93716968,-73.4020611
3727,-7.613034208,-16.14695842,-2.035391512,5.055215185,6.395282397,-3.097571771,-35.33907994,-40.74019503,31.88395463,204.7034127,-21.58118167,-89.04724596
3728,-7.00017445,-14.44760364,-1.030229578,2.304774976,6.588301001,-1.216872782,-32.8334621,-33.49991268,25.5211063,188.8409945,-15.56270168,-63.35262573
3729,-6.68867146,-11.07383698,-0.673021826,1.843607378,5.944003882,-2.305556119,-28.89106832,-3.967129412,22.45679778,167.9758747,-10.12934062,-56.35286213
3730,-5.848539522,-10.25384134,-2.032737579,1.61134196,6.03836412,-1.962512716,-21.78772258,21.6736699,16.61267054,155.2379481,-5.673977132,-39.15737864
3731,-4.213734564,-11.11480311,-3.78107361,1.100121392,8.137967672,-1.086781758,-8.25512662,49.76594823,14.85997522,143.8193799,0.0548597,-11.57481521
3732,-5.315711259,-12.47699339,-3.030929983,1.406363715,7.601485485,-0.227560957,6.800356982,78.7197151,22.32292513,131.1629158,4.744233336,10.41450903
3733,-6.859486972,-12.83474564,-0.987715876,0.522935985,6.568150589,0.344253532,18.75357836,97.44032172,22.84296038,119.0605061,8.830619949,27.32123625
3734,-7.850907343,-11.72545786,0.301104799,0.699983751,6.054259358,0.843234095,20.03493274,112.6750424,15.79378379,113.0108211,10.01729332,35.57069636
3735,-7.205272962,-9.751776297,0.972104126,2.687557728,7.158131656,0.532446688,8.630244866,127.0584008,14.74058089,104.4281442,5.808304307,34.85144354
3736,-6.725300777,-7.266216095,-0.415898875,6.509916278,7.192792602,0.523988784,-2.52901119,128.1713524,22.41636481,90.78593002,0.673330226,27.46299237
3737,-7.040102876,-7.39053471,-0.77178551,12.20307372,6.717535753,6.982739375,-4.510467262,110.8301884,26.36754019,78.38103611,-2.060183047,18.80424492
3738,-6.755119317,-32.90127123,-0.468562929,17.62672722,6.802511667,28.51050106,-5.263407303,34.93532547,27.69939442,15.25059115,-4.925033932,22.06777473
3739,-6.672739005,-25.4085788,-0.959337819,12.97317736,6.795510616,21.25373315,-6.227656997,-62.12942531,30.09393813,-186.1365694,-6.380853507,34.12026443
3740,-6.833444194,-12.06705239,-1.045121159,6.70699486,6.688813445,11.29234996,-6.487271512,-109.3534014,31.9461947,-283.1560187,-6.676733324,8.775993755
3741,-6.717110907,-13.64227426,-1.202082591,4.288543455,6.724132046,7.850880352,-6.911139815,-116.3960777,33.07593828,-316.7965109,-6.367047713,-35.1341923
3742,-6.896645278,-15.08506746,-1.366985542,2.879337899,6.392107789,5.749512187,-6.282430119,-102.4444071,34.26759479,-349.5192436,-5.502819444,-79.81394841
3743,-7.136107632,-11.05001244,-1.376796637,-0.641160285,6.152328697,4.819516598,-5.333948572,-75.51325563,33.4286734,-361.1870213,-4.404490637,-114.5913812
3744,-7.027837531,-6.812170448,-1.507558704,-6.683981702,6.262619108,2.414501566,-4.686620601,-13.35273724,31.09525566,-347.2596549,-3.377066769,-120.8074254
3745,-6.968591784,-4.834665659,-1.36068659,-7.048876524,6.412528653,0.066825371,-4.107584024,92.51961554,30.19528506,-317.6739374,-2.402858067,-111.3087695
3746,-6.983619377,-4.557341724,-0.945936418,-2.556056218,6.48194436,-0.084523155,-3.92277813,192.9277667,31.03113119,-281.9006825,-2.214141232,-98.42534878
3747,-6.971899606,-6.439587643,-0.739511919,3.50662674,6.50391029,1.065557142,-4.570339454,249.7742648,33.42427204,-246.7229944,-3.241227061,-91.21769915
3748,-6.972171467,-10.32181908,-0.701103175,11.29321788,6.480078432,3.522762701,-5.160760387,263.797487,35.99790046,-228.3635552,-4.389110565,-96.16299645
3749,-7.057854729,-12.71011865,-0.821881437,16.71982886,6.308535417,4.042553631,-6.001044945,211.7984867,39.16818942,-232.9458269,-5.656832812,-86.12709466
3750,-7.120353992,-11.77599754,-0.928070632,19.200739,6.207656186,4.010400469,-6.72006479,119.5478011,41.32535173,-241.9537286,-7.112878672,-73.84256884
3751,-7.146434597,-9.671535803,-0.94758139,16.63495059,6.209913492,4.113458889,-7.129530381,23.81891912,42.82697841,-245.243225,-8.51018899,-62.65761606
3752,-7.169835956,-8.216538669,-0.983838126,13.22518549,6.200572318,3.745872811,-7.774991535,-30.42798251,44.68261126,-242.1403993,-9.540317168,-52.45954418
3753,-7.168768844,-6.692998562,-1.072584046,8.597126889,6.198947186,3.198669876,-8.650914334,-67.68148391,47.12926179,-230.4736333,-9.957724533,-32.41996035
3754,-7.179785132,-6.11270214,-1.147076942,4.781554285,6.192386345,3.001145213,-9.456545371,-68.22038366,50.11050641,-215.6100323,-9.944481674,-4.257014249
3755,-7.212326784,-6.193207466,-1.226640159,3.466547691,6.195066008,3.538176917,-10.43869806,-39.83277005,53.02901368,-201.9227807,-9.688234738,26.61175465
3756,-7.287997653,-6.532298261,-1.263481949,4.238823801,6.145241711,4.160548558,-11.17032034,-9.048037893,56.00687417,-194.1041955,-9.186337374,53.27673992
3757,-7.349692208,-6.95039184,-1.40077931,5.660664224,5.98817545,4.688598315,-11.58917133,7.837336779,58.74585007,-192.4141739,-8.440198308,71.72419059
3758,-7.40400907,-7.550277596,-1.535551092,6.578896854,5.800585228,5.17975263,-11.75424161,7.234813498,61.12564717,-194.316987,-7.389728455,82.0526544
3759,-7.552766768,-8.300351628,-1.556297432,6.540483949,5.594698078,5.458364267,-11.49456008,-4.96639605,63.38958287,-198.7794583,-6.460057665,87.89923813
3760,-7.643434337,-8.998283963,-1.506901086,5.880869717,5.496994291,5.430565099,-10.99399922,-18.69237944,64.46291859,-205.9873521,-5.841254928,92.64909491
3761,-7.741235349,-9.349723798,-1.457585501,5.333192208,5.394518367,5.388188782,-10.60818585,-28.61101568,65.29472539,-213.8741521,-4.980180763,97.46970654
3762,-7.794516347,-9.955626089,-1.652267387,5.197300902,5.165087363,5.629908934,-10.70863184,-34.82692952,65.52627897,-219.5039923,-4.124738729,102.9279081
3763,-7.899982909,-11.19863951,-1.571878199,4.615594428,5.078749873,5.930783316,-10.02183171,-40.42736914,66.24193908,-222.9870226,-3.446073192,110.2682125
3764,-8.027964692,-13.2128303,-1.517981872,3.19357049,4.853645641,5.695278579,-9.636901846,-43.25428543,66.05986371,-226.9115451,-2.773885576,119.3421728
3765,-8.125314288,-15.71564413,-1.502237749,1.706165464,4.744389367,4.658510019,-9.069399809,-39.82334521,64.80531634,-233.5029947,-2.290078144,127.8636112
3766,-8.132447731,-17.42130127,-1.502318509,0.779250849,4.739617229,3.025404064,-8.260351657,-31.37514929,63.01618274,-240.8128517,-1.991327079,130.6471702
3767,-8.129354136,-18.07196765,-1.531011399,0.396733995,4.692840485,1.409690751,-7.502226555,-25.32837778,61.52199527,-243.8897526,-1.26384088,128.1939838
3768,-8.181465183,-18.44650496,-1.56041071,-0.212848463,4.676110666,-1.169827253,-6.985897553,-19.22931118,61.03970868,-240.6481634,-0.287547374,120.6598599
3769,-8.267780317,-18.92243687,-1.470170611,-1.019945561,4.571063469,-3.871375719,-6.344670007,-12.61191491,61.0942749,-225.8905754,0.875491305,111.6565704
3770,-8.31899359,-20.04635976,-1.475383519,-2.119746058,4.401272609,-6.872209922,-5.832974782,-2.806082329,60.97126745,-201.7513398,1.731719785,106.1079613
3771,-8.291777538,-21.55462418,-1.534993396,-3.258538363,4.373793978,-10.01220742,-5.571359899,12.90636843,61.08705211,-171.6739329,2.405034659,106.7060291
3772,-8.25565381,-22.50298918,-1.539319085,-4.3007009,4.345955136,-12.76289932,-5.555224851,32.31630221,61.9175328,-137.0875962,3.142326758,113.7373545
3773,-8.240141159,-22.75656584,-1.440782026,-5.615245063,4.35236533,-14.97315892,-5.562708755,52.81770753,64.24626389,-98.39877251,3.216556901,127.1529507
3774,-8.22324519,-22.34773774,-1.46698869,-6.365247235,4.371555556,-16.6574656,-5.952855536,73.08327523,67.8302054,-57.44486087,2.868870645,143.7426725
3775,-8.085268043,-21.4001273,-1.599632312,-6.654701318,4.352793029,-17.88181479,-6.647256006,85.53340315,72.36641715,-16.20233899,2.70832556,158.2116499
3776,-7.935741782,-20.18285063,-1.710568112,-6.199937395,4.352782214,-18.18542571,-6.58713146,85.05471852,78.80983732,24.00231688,3.660814663,164.6504412
3777,-7.76751335,-18.54954475,-1.842973673,-4.879372124,4.440146371,-17.76307687,-6.076952306,63.85853377,87.75486773,61.08044856,5.850404263,156.2985285
3778,-7.838101998,-16.35699276,-1.364473862,-2.577597328,4.795443892,-16.65116406,-5.225630813,15.51285673,99.87125151,95.14759386,7.571225689,128.0284479
3779,-7.692138524,-14.80650276,-0.993300863,-1.530015949,4.824433264,-14.71325853,-6.03764364,-52.18122897,114.7438861,127.5729435,6.858413553,86.5815548
3780,-7.86031715,-13.88142732,-1.150949318,-2.027983634,4.558313829,-12.63486647,-8.071153886,-118.224429,132.4309067,154.8920806,4.263695835,45.47315925
3781,-7.662778366,-13.71029919,-1.352223546,-2.140608048,4.361935644,-11.3321783,-9.543144673,-156.7041371,150.732573,171.0762873,-0.095179077,22.92834338
3782,-7.475452825,-44.52807035,-1.575355251,23.39553306,4.283230923,-0.218462259,-12.56414144,-166.4369862,171.8765494,199.9407082,-2.55270077,-63.7873534
3783,-7.428523845,-21.00490965,-2.121776153,6.468222814,4.309263209,-3.680908037,-15.8298695,-495.0809531,189.8989281,76.63317533,-3.19780893,-182.0706086
3784,-7.628449793,-22.12294132,-2.988550813,-6.966490298,4.909362602,2.342023996,-19.46084263,-514.5578902,215.9540086,2.440433999,-0.258547608,-115.8265641
3785,-8.271959784,-21.97578112,-1.692370123,-36.34978432,5.760533872,17.10602293,-21.44088098,-389.6511908,245.6576961,-101.4658292,3.319400008,-42.66243616
3786,-9.822502706,-0.585426158,-0.717195095,-35.95043084,5.079135638,19.48050275,-28.37293811,-94.80459919,276.1259022,-168.624994,4.498406152,-49.15616292
3787,-11.29226407,5.24297222,-0.133773346,30.9174272,3.827813854,12.64782721,-34.82253702,68.81934377,298.2471807,-102.523519,4.167219493,-129.5679146
3788,-13.52134046,-11.78261548,-0.022934538,-13.94213941,2.883419695,3.399098033,-44.25608245,-129.9602772,313.5052104,-62.98733688,0.792363068,-8.889144937
3789,-14.60187211,-4.532984399,-0.913852116,-5.446406453,2.713180703,11.66611996,-54.89667598,-0.632076619,320.1014766,-29.81358611,-3.369697896,-36.17433991
3790,-13.71732275,-4.526871782,-1.449938385,-3.866431255,2.599056308,8.508632312,-56.57037715,2.106326421,318.8223265,2.470435972,-9.122554629,-5.626041297
3791,-11.65778225,-7.423379199,-1.169922457,0.338969969,1.993448105,7.425321652,-52.30567133,25.0415998,320.1408596,35.39173759,-13.91787388,20.79607584
3792,-11.83075289,-7.015361148,0.502046627,-0.972154199,2.316953495,7.384368667,-43.37641146,38.76259507,324.9777213,47.72457259,-21.90710376,36.07486292
3793,-14.32785495,-7.855901977,1.970066797,0.236849149,1.180265933,6.440173308,-53.27324089,53.60740882,328.3435073,53.8281171,-40.00166003,48.7380034
3794,-16.39444848,-8.257089583,-0.189184804,2.745387754,-1.519926126,5.950495302,-72.48252307,53.7797037,310.6020616,46.66280095,-62.47054455,55.1980345
3795,-16.71232889,-7.54749476,-1.110921429,3.307954914,-2.27287426,6.127208323,-71.97722728,39.91753862,281.3042678,34.88116307,-73.25587705,50.67479176
3796,-15.60000695,-7.146467543,-1.389221337,3.168038536,-1.018063549,5.956189847,-66.28373743,26.90628259,250.6545097,28.98214665,-75.11303959,43.73700984
3797,-13.12831859,-6.77031101,-1.482733881,3.46750612,1.908848291,6.063316016,-62.9090971,14.79668563,231.9623879,25.19251683,-72.76206276,33.4300222
3798,-11.74008505,-6.481997015,-1.491492405,3.323252835,3.237059559,6.434599266,-71.06028918,8.562270485,211.7335401,24.02519799,-81.5821516,20.15105059
3799,-12.68252882,-6.931999869,0.065410864,2.544213737,3.704577853,6.211885841,-89.23311175,3.483587061,207.7612606,25.36533106,-99.69518159,7.965732184
3800,-13.9132527,-7.081780955,0.352960568,1.63057352,3.525724804,6.36285831,-123.890527,-0.058159409,201.0605788,26.72854966,-118.0822215,2.174794082
3801,-13.16302013,-6.985531999,1.235742253,1.221377915,3.144840305,6.623216747,-159.2872846,-0.04851406,179.9621866,28.95056865,-136.6154344,1.379260596
3802,-9.918127821,-7.046617536,0.025656858,0.846207173,0.85287898,6.736226179,-192.2626711,1.906303291,152.8704729,33.00803432,-143.024264,3.544331027
3803,-5.849171608,-7.012594401,-5.945900302,0.572233272,-1.458529141,6.877830666,-207.6203888,5.757488048,123.4491532,38.36052057,-127.8789959,8.900204482
3804,-8.510362402,-6.93639008,-15.79760472,0.65161231,2.934562605,6.878339659,-167.8377517,10.67485061,84.9074872,45.97274742,-86.59051851,17.17458711
3805,-45.75696883,-6.855431319,-23.12079662,0.809536747,29.11852862,6.813825289,-23.3480509,14.88327799,-24.09284804,54.96763227,-40.88924961,25.4307678
3806,-29.07979446,-6.913534082,-17.34300843,1.135891232,20.99905003,6.655934844,124.4069615,19.11099882,-251.1496101,63.43706818,-26.05911066,30.56078854
3807,-9.101592588,-6.974104325,-9.897622338,1.545563342,10.03573975,6.437660796,215.0543465,22.19789318,-373.7701628,70.72457216,22.92004727,33.16762352
3808,-7.03012479,-7.004571409,-5.741196998,2.108905503,7.806705414,6.28277326,237.9928668,23.99387744,-388.5547882,77.49424287,98.2667209,32.41587789
3809,-4.71743312,-7.096897905,-0.590614392,2.097588344,7.166575133,6.093660848,226.9670791,24.22784281,-389.7464432,84.03492607,149.9120218,31.00050093
3810,-3.1585231,-7.38949931,6.492942566,1.97719896,7.366705297,5.861512217,166.9001354,24.23781749,-374.6060512,89.13790884,166.998131,29.5490086
3811,-4.997508424,-7.498170909,8.920232278,1.991425134,7.131770676,5.567560044,45.02687632,24.36161907,-345.2950695,91.36214589,156.0469202,28.14232428
3812,-7.359436075,-7.698852436,3.893281551,2.208681958,6.222866987,5.310967994,-84.68375182,24.98404763,-316.4676197,93.34494191,139.6243901,26.54182044
3813,-9.7932619,-7.937141338,-3.417369238,2.29643049,4.52029452,5.035276155,-178.082458,24.60156698,-305.936904,93.94606648,124.1186312,26.62210727
3814,-11.7749457,-8.089087494,-10.94283174,2.336838354,2.485151471,4.759838757,-212.3962514,23.36804015,-315.2482784,92.99465057,111.3952366,26.24157543
3815,-8.085074894,-8.215571845,-13.82406198,2.44509047,-0.066542582,4.596487651,-181.587241,21.8287663,-327.9619299,91.32729513,96.75285492,25.41761036
3816,-2.713712328,-8.30605382,-11.97489232,2.619988892,-1.363081385,4.349581016,-137.0146323,19.85939202,-312.0454738,88.70592909,82.76327542,23.90091068
3817,-1.119441273,-8.420419026,-9.885515251,2.780426638,-1.152865078,4.107198447,-100.1942798,16.68280663,-262.2577432,85.5007948,69.47993815,20.24357382
3818,-2.981599528,-8.610347273,-9.741417968,2.744128916,-0.13953956,3.840738434,-79.7209705,13.22307696,-219.1393847,81.03643438,55.90084337,16.92149219
3819,-9.701280968,-8.857717485,-9.746597142,2.640940764,0.193015844,3.639106064,-63.7712707,9.807633607,-177.1735573,74.82939133,25.81320143,14.40716659
3820,-16.34623947,-9.045760921,-8.265453276,2.640984304,-1.835268644,3.442626356,-51.88446753,6.600555787,-160.9347637,66.82530542,-9.444535742,11.29423692
3821,-12.20727608,-9.159404812,-5.3201914,2.648290309,-3.40892892,3.19289866,-38.15866569,3.869002096,-161.2602978,57.31619889,-33.12891013,8.991584733
